décennie,-0.17785542,0.48026225,-0.5363153,-0.47908476,-0.10582363,-0.2163541,0.36343306,0.7157891,-0.6066132,-0.011383618,-0.08322969,-0.20245114,-0.24856661,0.38096157,-0.05628823,0.44236535,0.36186746,0.16882275,-0.07213157,-0.014343163,0.25550672,0.26497114,0.22166277,-0.07476261,-1.0098218,-0.0930967,-0.16632885,0.10456378,-1.0612619,0.2010127,-0.03588455,-0.21700571,0.4851118,-0.50546575,0.55459356,0.15278016,0.55075884,0.59456897,-0.47990447,0.12071605,0.63677824,0.46888414,0.090113655,1.1988808,0.7175068,0.24749722,-0.4841284,-0.30369788,0.64805156,0.45135808,0.56051624,-0.3118297,-0.5121492,0.54414845,0.17797525,0.6161457,0.67698675,0.25102043,0.21842082,-0.5898156,-0.20750639,0.7883058,0.2925526,0.14351386,-0.52746046,-0.39406458,-0.6338254,-0.5760635,-0.0037742755,0.12823392,0.6728669,-0.07860685,0.041994378,0.3593662,0.30817512,0.53895324,-0.9382649,-0.0021833912,-1.0823008,-0.3070121,0.030219756,0.68307626,0.90270203,0.18313046,-0.95401406,0.17484432,0.12657554,-0.54107136,0.9746047,1.1976917,-0.061491016,0.50948006,0.4084345,-0.15483934,1.0506606,-0.08962215,-0.5238705,0.35640675,-0.2380893,-0.078052215
décennies,-0.34366757,0.5014758,0.027371073,0.13175397,-0.107062526,-0.053054933,0.39841294,0.341769,-0.37201205,0.0012811378,-0.32193947,-0.6781438,-0.6194105,0.3015741,-0.074268736,0.2733583,-0.2657682,0.8917131,-0.4880372,-1.0985786,0.15334162,0.70356506,-0.31463996,-0.071914,-0.09704496,0.24333876,0.30597824,0.17787738,-0.40711126,0.26284328,1.0420357,-0.7393453,-0.67044324,0.25712675,0.1857596,0.28404135,0.8018263,-0.5950775,0.36783698,-0.06873686,0.31380963,0.080118924,-0.4901455,-0.14753476,-0.046892256,-0.5531629,-0.19610426,0.28276068,0.81500494,0.020615464,0.40547663,-0.2963242,0.016053323,0.03385006,0.19500045,0.40334857,0.14295255,0.27211988,-0.13482633,-0.22237709,-0.3008427,0.5437455,-0.39754158,-0.38552037,-0.18821761,0.103178054,-1.0024439,-0.09415545,-0.5115758,-0.093856685,0.9009739,0.90131223,0.13451858,-0.24854563,1.6513041,-0.055093948,-0.4469726,0.20146652,-0.36355412,0.03191374,0.17789455,1.0772564,0.09982464,0.11556607,-0.2866609,0.4474274,0.09648214,0.2420873,0.89375556,1.1996707,0.33427474,0.5622601,0.056216266,1.116251,0.11062925,0.58836687,0.56092817,0.20417753,-0.25910497,-0.5076863
décentralisation,-0.7504501,0.0115770195,-0.8331755,-0.52870375,0.62038326,-0.34320012,0.97059727,0.571184,-0.04216615,-0.80003005,0.21376576,-0.3526892,-0.13395584,0.7772497,-0.28393537,-0.030797899,-0.34292418,-0.30910876,0.49642318,-1.1260931,0.051640354,0.74633867,0.38270575,0.2567652,0.3138407,0.46450016,-0.3671966,0.30404744,0.27913502,0.61107635,1.4298669,-0.065618895,-1.3844461,-0.39817387,0.8206856,-0.024863092,-0.71903497,-0.775476,0.20559257,0.19047843,0.21839933,0.14590876,0.67524904,1.0623502,-0.03899244,-0.10922719,0.40531287,-0.10210098,0.74414545,-0.39834964,0.089970544,0.23557426,0.03834943,-0.80405,1.0395876,0.82534254,-0.012418896,0.33414584,-0.024473444,0.16748191,0.030299796,1.2524374,0.18460692,0.023248097,-0.57620543,0.90141374,0.09212723,0.02237462,-0.27193347,-0.8674202,0.6783316,0.46724448,0.59769845,0.42072615,0.85245657,0.27788553,-0.18382782,-0.081682466,-0.17626396,-0.31540388,-0.9520001,0.49576175,-0.24218775,0.10793548,-0.66901857,-0.7909104,-0.49524397,0.43462002,0.93291694,0.49959064,0.41184482,-0.17518792,0.18345442,0.39306977,0.444606,0.48173547,-0.20343073,-0.35378066,0.07357624,0.59042513
décision,-0.049853098,-0.20960908,-0.7629762,0.5585824,0.021923242,-0.16251266,0.30780214,0.6923856,-0.7413162,-1.4700066,0.39504218,-0.32932118,0.09798014,0.14975758,0.9486875,-0.91222346,-0.92880714,-0.0786501,-0.45809835,0.3817798,0.36370263,-0.1496426,0.85508406,-0.14278564,0.17045413,0.006216152,-0.09988151,0.3656304,-0.13444655,-0.924708,-0.14027786,0.056082882,-1.2927556,0.10335464,0.4254732,-0.1314413,-0.04841557,0.13324857,-0.056012828,-0.13924639,0.81379443,-0.7017388,0.13231169,0.5534066,-0.13293149,0.021959564,-0.078803144,-0.28142828,0.6885234,-0.2806305,0.23928511,0.068068765,0.5112618,-0.17757697,0.3957582,0.738408,0.46352637,0.2698444,0.28465942,-0.2757332,0.31145412,-0.14922547,0.4161709,-0.028903265,0.4394816,0.2604848,0.32299456,0.8966944,0.44316918,-0.45196193,0.14123909,0.8752199,0.8143278,1.1667625,-0.22186153,0.9426822,-0.6408502,0.22590367,-0.29527435,-0.33145952,-0.8175075,0.34883848,-0.21480773,0.30261624,0.43297377,-0.49697986,-0.4368843,0.97765666,0.2867824,0.32593143,0.28983766,0.4167444,-0.15828581,-0.05842703,1.2154882,0.7452165,-0.34907603,-0.4772485,0.53669643,0.46543476
décisions,0.59532225,0.5397448,-0.92413586,0.06630313,-0.6748264,-0.47032234,0.8398542,0.59761244,-1.4275206,-0.034394212,0.95955396,-0.015418845,-0.91549444,0.6924733,0.67553824,1.002604,0.96400756,-0.077821836,-0.06632834,0.16988945,-0.21129918,-0.040082946,0.29644316,-0.23773289,0.2306854,0.49517715,-0.104087405,0.49169323,0.07157185,-0.69816685,0.048734315,0.38589156,-0.71948934,-0.4458275,-0.3045457,-0.45511836,-0.32724902,-0.5783115,0.2743342,0.2151911,1.1177133,0.051840167,-0.39454064,0.029651752,0.3651445,-0.23366566,-1.0516973,-0.9715811,0.2860922,-0.09830411,0.47983783,-0.095027685,-0.6814447,-0.20931011,-0.45373884,0.37307587,0.28481835,0.5049533,0.07333811,0.1537225,0.48422214,-0.5992831,0.38863644,-0.5878974,0.50029254,0.22895397,0.27862966,0.65611446,-0.8868492,0.96623945,0.41321406,-0.5396424,0.19384472,0.6910289,0.93934727,0.4526365,0.056020863,-0.43739274,-0.44873148,-0.482887,-1.3396847,-0.54905427,0.09126764,-0.21900718,-0.44723725,-0.46527565,1.0790629,1.370606,0.6822061,0.30780184,0.42287168,1.1407807,0.822093,-0.1544386,0.8983767,0.6582906,0.9910606,-0.13511352,0.2336751,-0.122715734
déclairer,-0.5698561,0.41788715,0.78899354,0.33362073,0.3043367,0.1729652,-0.04336138,1.0506305,-0.21278973,-0.54454154,0.2420022,-0.5087063,0.31075874,0.56136626,-0.031459723,-0.4728474,0.014344459,-0.20080908,-0.08304974,-0.021722233,-0.24613565,0.44985023,-0.041933853,-0.6445503,0.3985282,-0.2545658,-0.27614543,0.16218685,-0.47450885,-0.65657043,-0.22027406,-0.3566056,0.024197254,-0.32712784,0.6158557,1.2287759,-0.15012373,-0.23067884,-0.7706916,0.09483048,-0.6136106,0.5846188,-0.23163386,-0.35745367,0.3302548,-0.27459824,-0.9123722,-0.14524889,-0.04049949,-0.107495844,0.4057232,-0.35823834,0.18601419,-0.12974618,0.77764934,0.64725363,0.45200574,0.018285,-0.6194367,-0.21292959,-0.42150962,-0.12617864,0.8029001,-0.002322871,-0.24486654,0.43186343,1.1786026,0.7465074,-1.3015155,-0.25021246,0.8721196,1.2275349,-0.098132685,0.13164419,0.6926599,0.44318247,0.24886657,0.2250386,0.65208626,0.16830091,-0.6344385,0.087758,-0.37530953,1.0766821,-0.56879485,0.074812755,0.3469066,-0.0362414,0.10326208,0.10195082,-0.071506456,0.23494981,-0.23059066,-1.1467497,0.94748884,-0.24904935,0.2281492,0.46830198,0.29344818,-0.112627156
déclin,-0.7415953,-0.39484632,-0.5703176,0.21161015,-0.9173025,-0.2685761,-0.3624626,-0.21336034,-0.33349568,0.1781872,0.0535992,-0.7864833,0.07948,0.32898328,0.4235966,-0.7215435,-0.39591148,-0.24102621,-0.36535224,0.53598285,0.34701914,0.21653894,0.8647668,-0.39627144,-0.32746616,-0.021973748,-0.08453983,-0.03466168,-0.8091775,-0.576432,0.46712464,-0.08805399,0.013136381,-0.11812643,0.8210998,0.313168,-0.84909254,-0.13493311,0.86815006,0.046395883,0.6482842,0.5106725,0.3921696,0.9939061,0.81962174,-0.2759203,-0.026337633,-0.9546175,0.31204745,0.03500594,0.23618063,-0.68087476,-1.0386225,-0.2519549,0.79905057,-0.16262293,0.19750051,-0.30894238,-0.26986516,-0.1337167,-0.6442753,0.124626465,-0.004672767,-0.015654594,-0.45125565,0.20396732,-0.21896844,-0.17699426,-0.3173423,-0.35950515,0.39906815,0.31571957,0.21457022,0.74177253,0.7485875,0.25108534,0.0017428014,-0.25955024,-0.7330403,-0.034264524,-0.49748847,0.24462764,0.21522015,-0.21216537,-0.35173348,0.74189144,0.6959499,-0.8745058,0.6977217,0.70891976,0.016113834,0.29688022,-0.59833705,0.37034196,0.060711518,0.3633472,0.34381247,0.32936206,-0.1328354,0.13595028
décomposition,0.030326854,-0.43626335,0.25016573,-0.5776288,-0.4147877,-0.6929528,0.079274245,0.44920117,-0.2344813,-0.33619022,0.93357396,0.9239927,-0.7318811,-0.44013038,-0.20261936,-0.09220264,0.61624724,-0.6240858,0.7969216,-0.5939101,-0.4119745,0.440443,1.0582616,-0.32084745,-1.458011,0.42683786,-0.17382115,-0.23191994,-0.17095754,0.290549,-0.22278506,-0.1614882,-0.47325203,-0.48429546,-0.0952519,-0.09398131,0.31661355,-0.3961813,-0.26945102,-0.6968796,-0.037874132,-0.2181903,0.1365442,0.040184114,-0.318374,-0.06159076,-0.34020597,-0.04551802,-0.010990505,-0.15381482,-0.15429685,-0.39752558,-0.82219607,-0.6644143,0.1561175,0.37081224,0.55924445,0.09061477,-0.09950359,0.8992524,-0.303903,0.09456864,0.7739825,0.15613091,0.24551088,0.32640728,0.0882232,0.72789484,-0.7774254,0.13972776,-0.42445835,0.093023546,0.31446835,0.17978036,0.0628967,0.069846846,0.16950437,-0.048192,-0.85919535,0.6528551,-0.4213448,0.95350295,-0.04287755,0.56193227,-0.119282335,0.18155107,0.40924323,1.0677171,-0.18182601,0.12299987,0.19382831,0.030444965,0.5092181,0.13681781,0.4544048,0.52678394,-1.0656314,0.12907116,0.7459402,-0.13655847
découle,-0.563148,-0.19536607,0.07753461,0.36812326,0.111643076,-0.48393115,0.75519615,0.27614772,-0.55443215,-0.7053442,-0.13892303,-0.8297916,0.56319004,0.51608443,0.002333141,0.01916249,0.028789107,-0.22770509,-0.7674862,-0.24492514,0.5773816,0.24433523,0.2481371,-0.5939307,0.19815432,-0.28840414,-0.6434174,0.46585527,0.1007046,0.7426917,-0.19030827,0.39909926,0.17142355,-0.80574214,0.12736806,0.41922316,-0.3249522,-0.209492,0.20042531,-0.27498543,0.5913221,-0.94473165,-0.16104572,-0.17648026,-0.17160903,0.17466317,0.5773906,-0.20452991,-0.6828069,-0.5122391,-0.24537447,-0.3004905,0.36759982,0.3592615,0.6455604,0.3301599,0.56298167,0.4476659,0.110891774,-0.020610275,0.35350046,0.2374164,0.00598228,0.91586924,-0.596023,0.75446135,-0.30760545,0.4495457,-0.47269318,0.47014636,0.6141869,-0.25208053,0.23716015,-0.6300648,0.05041325,0.2097559,0.89393544,-0.5094044,-0.2069488,0.9216061,0.13376763,0.6026797,-0.044167116,0.6741898,-0.24016275,-0.14074785,-0.0019837057,-0.45472974,0.359596,0.1917163,0.33560568,0.26655334,0.29629543,0.34383816,-0.21437399,0.9878373,-0.18053143,-0.4403457,0.72478193,0.4401808
découverte,0.18104498,-0.3644907,0.042248547,0.1857216,0.23077007,-0.3778482,-0.3293369,0.68280065,-0.124286994,-1.0189142,-0.5958961,0.26668832,0.54354674,0.2890254,0.2974698,-0.06384187,0.07249114,0.18886094,0.4038418,-0.96579295,-0.48421282,0.74692947,1.3908247,-0.22272311,0.22586785,-0.81860197,-0.045328643,-0.65840214,-0.15076894,-0.7037169,0.43419302,0.17655936,1.0469024,-0.24297786,0.03710655,0.46491063,0.38564974,0.54963255,-0.86051965,0.16397157,0.4733674,-0.89180833,-0.19760843,-0.06127954,0.15521812,-0.2340645,0.5793056,0.8569359,0.029304495,0.81323856,-0.13987572,-0.22826004,0.4345686,-0.3809176,0.8393915,-0.9103338,0.14466652,-0.19678873,0.40884468,0.11088674,0.42699757,0.54306805,0.7270185,-0.3606394,-0.16952325,0.2547016,-0.042161725,0.07746262,-0.4002601,-1.0917118,-1.06749,-0.43124565,-0.49181098,-0.13580343,0.4407279,0.48410907,-0.21658982,-0.74887156,0.34165776,-0.48218602,-0.23707238,0.029970847,0.8002826,-0.1579892,-0.59346855,-0.2773845,0.04198023,0.5593685,-0.034984875,0.262719,0.89025176,0.7037499,-0.045429565,-0.71085143,0.6589141,0.050900776,-0.6713203,0.047607325,0.32696885,0.18684378
découvrir,-0.5447853,0.61508596,-0.43483177,0.5142497,-0.02175657,0.40883276,-0.85033065,-0.20897666,-0.5010083,-0.046726935,-0.40867087,-0.3243172,-0.052715514,0.896794,0.32191634,0.1080548,-0.6880418,0.32293934,-0.59974396,-1.5534538,0.31864947,0.07134035,-0.18046205,-0.20441735,0.07812713,0.24317658,-0.18951878,0.99674493,-1.35151,-0.13134302,-0.046545785,0.08006233,0.053024128,-0.5719051,-0.022461506,-0.007671981,-0.22831586,-0.4451764,-0.42643204,-0.2269347,-0.36107928,0.07563551,-0.4850366,-0.11834596,0.4795406,0.79492134,-0.68145174,0.42704782,0.18956205,0.8884227,0.42121235,-0.059650548,-0.16038547,1.396034,-0.45441318,0.16573891,0.070422515,0.4969386,-0.35021654,0.22484556,0.32273778,-0.55614775,-0.12481254,-0.3510315,-0.17709297,0.36741662,0.6278341,0.197892,-0.2759253,-0.7149874,-0.51921356,0.4306759,1.014616,-0.009416245,0.32333606,-0.2608292,0.36547703,-0.6279038,0.7072616,1.0313483,-0.6298429,0.5190711,0.8042343,0.06593587,-0.7278285,0.61547136,0.48416674,0.19564149,-0.05140913,0.51196456,0.92817956,0.73945767,0.78378785,-0.6447174,0.62549585,-0.43503666,-0.71514624,-0.21960895,-0.9743561,0.16516384
décrire,0.16842835,-0.09173169,0.15107092,0.039446477,0.12661171,0.39428324,0.014190892,1.1053675,-0.071648665,-0.30314052,0.4954566,-0.27332157,0.05716895,-0.28784412,0.22656508,-0.24828114,0.04471828,0.20322035,0.19335905,-0.13737106,0.15358612,0.17949821,-0.35257024,0.18744226,0.77069706,0.0060574855,-0.64749676,-0.44437534,-0.59850854,0.13225728,0.5705392,-0.190098,0.3027562,-0.6939163,-0.11881618,1.3512005,0.64667374,-0.2799996,0.70327026,0.037356604,-0.088601775,-0.4665433,-0.020973109,0.42246133,0.32003942,-0.573368,0.036444824,0.43419084,-0.5269551,0.09550251,0.76785815,-1.1136992,-0.087918945,0.26315182,-0.13141409,0.8666735,0.5787757,-0.08044384,-1.0860603,0.28212285,0.19761857,-0.36951548,0.17988186,-0.10385592,-0.3048468,0.42559624,0.68339336,0.19328128,-0.13791656,-0.21726768,0.43919632,0.09151888,1.0252516,0.45931345,0.19335796,-0.47833028,0.35690188,0.20895408,-0.010280203,0.59238666,-0.39580995,-0.41590557,0.46471098,0.33269864,-0.59276927,-0.5106255,0.7772051,-0.33516347,0.20843625,0.52852494,0.0012380587,0.10898724,0.22656909,-0.2179402,0.17526814,-0.58991313,-0.5868901,-0.39299557,0.4675818,-0.1708165
décrit,-0.21408735,-0.09625577,0.4533503,0.0017651803,-0.24785644,0.22662719,0.07658722,0.85166484,0.73210907,-0.56282455,0.34639144,0.19163372,0.14582844,0.091775976,0.31971195,-0.33282492,0.41650245,-0.6355618,-0.1334376,-0.016703181,-0.25095078,0.25756055,0.018690683,-0.3003332,0.2289348,0.9943898,-0.5330542,-0.56387615,0.19771482,-0.41103393,1.228721,-0.6485211,0.6654058,-0.47483268,0.39943752,0.51529115,-0.38410556,-0.1582549,0.5974824,0.22192295,0.35043234,-0.63380307,-0.016898474,0.07102814,-0.6099726,-0.4970471,0.4054099,-0.060461186,0.22542685,0.88947976,0.012886906,-0.17951544,-0.9982911,0.26588377,0.33807597,0.38759696,0.12312139,0.29545125,-1.0476214,0.29895398,0.7096597,-0.99177957,0.3628619,0.67914146,-0.39442474,-0.014157877,1.0464604,0.20594741,-0.076810226,0.25798106,-0.14342122,0.010878806,0.6942677,-0.41551217,-0.41628453,0.15537347,-0.5682412,-0.13284655,-0.5412797,-0.22886233,-0.40331775,-0.23504914,0.10698137,0.20435286,-0.07243456,0.115472466,0.28707826,0.4341902,0.2585906,0.752238,0.47277594,-0.16051899,0.25867113,0.6816832,0.53852844,0.55070287,0.18215562,0.4670263,0.8475339,-0.25378704
décrites,-0.26725587,0.25111023,-0.5514247,-0.7897192,0.5851708,-0.3335722,0.05670715,1.155762,-0.3152181,0.107107334,0.8233454,-0.816122,-0.38004774,-0.04538301,0.27223888,-0.25003347,0.988948,-0.34411564,0.22337128,-0.34303686,-0.18439436,-0.27973962,-0.5128999,-0.3675743,0.32149523,-0.035536636,-0.31850556,-0.8718151,0.1911394,0.055993184,0.07723066,0.0963386,0.2075005,0.11016857,0.34560144,-0.25875396,0.026888395,-0.4810024,0.7556932,0.90236664,0.37814528,-0.5392986,-0.9200902,-0.62181365,0.092542715,-0.66930765,-0.009600399,-0.01502678,-0.73741454,0.72170895,0.27024645,0.18793184,-0.519106,-0.43905777,0.2647701,0.6053559,0.85831755,-0.030842885,0.12095012,-0.08981961,-0.44336596,-0.32241777,-0.17159545,1.3000778,0.32561028,0.20020118,-0.7790572,-0.26890767,-0.28431904,0.30170378,-0.56644064,0.09666997,0.46748134,-0.26269948,0.98749554,-0.4029524,-0.036948405,0.20816496,0.021831863,-0.0070570977,-0.5997262,-0.5699901,0.08112362,0.59270084,-0.27471015,-0.7569701,0.6363255,0.3081529,0.56591505,0.5251173,0.75890845,0.22489427,0.35836032,-0.33483323,0.24416529,0.047233116,-0.045128092,0.0102801705,0.19423868,-0.47088563
décrits,-0.995806,1.2106018,0.36942095,-0.65795314,0.05908836,-0.24169122,-0.16236714,0.084293015,-0.28935996,-0.43498233,0.93292326,-1.0381749,-0.30044833,1.6037586,0.6370711,-0.020282665,0.2511584,-0.3211104,-0.6685813,-0.26529023,-0.21050295,-0.2942051,-0.5785827,0.1635744,0.49425343,-0.61849123,-0.017482111,0.32577786,-0.034253158,-0.98399746,1.2897123,0.09175011,0.90995616,-0.40168515,0.6782355,0.48723742,-0.0918669,-0.75025636,0.0024172459,0.11341963,0.1842289,0.098781236,-0.1489472,0.1273197,-0.35387334,-0.98624253,0.8509708,-0.5609494,0.07107545,0.59941787,0.0011293823,-0.03815599,0.4665237,1.0718429,0.08815686,-0.3686386,0.16433819,-0.09441683,-0.7975364,0.29753447,0.60381496,0.38281804,0.47619018,0.27536863,0.12660982,0.8678264,-0.087160915,0.0031658967,-0.45372263,-0.31868348,-0.27901492,0.33261052,0.35105714,0.024671206,0.5970428,0.039921228,0.39560634,0.018074598,-0.253248,-0.2527855,0.44090697,-0.011024789,-0.0070230435,0.65327716,-0.35072812,0.0942382,0.14621928,1.3405011,0.7665751,0.71037257,-0.04677358,-0.5726465,0.38081166,-0.009466256,0.3719871,-0.4323229,0.12797458,0.10229223,0.62015396,0.46873844
décriture,-0.8011546,0.54078645,0.035692733,-0.08480321,-0.14765365,-0.3547231,-0.034229636,0.14146079,-0.09341146,0.18415402,-0.33861426,-0.064013995,0.8135062,0.5328943,-0.0713481,0.27531943,-0.27678278,-0.25566947,-0.8222881,-0.61786115,0.25812134,-0.12567994,0.96888685,-0.78729403,0.16388197,1.166376,-0.16495535,0.029294593,-0.99561405,0.71256137,-0.131509,-0.371654,0.4509331,-1.3431458,-0.43590754,0.26474884,-1.1160467,-0.41775063,0.20400476,-0.07792209,-0.47770113,-0.62522376,-1.0105286,-0.29076785,0.55407417,0.16441672,0.048924115,-1.2701931,0.6917328,0.23025966,-0.46176338,0.13827649,-0.4787569,-0.43044698,0.14345363,-0.0036813784,-0.32178852,0.57151943,-0.6068485,0.17495313,0.18843117,-0.9134833,0.794578,-0.6756747,0.18097253,0.10815901,0.24864912,1.0351421,-0.1288072,0.41916046,0.64936113,0.7864452,-0.20654717,0.552236,0.99116385,0.27097908,-0.30639088,-0.01715162,0.41813532,0.95839924,-0.6975353,-0.09809212,0.5249844,0.58678365,-0.8678873,0.46864957,0.30726585,0.38731214,0.5808763,-0.046135254,0.5333766,0.048949182,0.8502353,-0.43856806,-0.3525658,0.11529542,-0.7872444,-0.08031531,0.43964994,0.46532238
décrivant,-0.58033806,0.14236362,0.87722576,-0.123182364,0.4653293,-0.46776202,0.2659331,1.0716095,0.1038986,0.44683954,0.13550928,-1.1023763,-0.4564853,0.02028406,-0.1935865,0.0021542057,0.033107184,-0.56514424,0.14905013,-1.0136902,0.72115195,-0.34660986,-0.7681069,-0.5193224,0.32116452,0.54878056,-0.6667187,-0.43000823,0.4592334,0.1819052,0.15063605,-0.07841388,0.6815436,-0.4530138,0.24182084,0.7709405,0.104018554,0.17360441,0.42980748,0.29050592,-0.56952554,-0.019759694,-0.60618186,-0.025691956,-0.29510012,-0.7259645,-0.1051929,0.63541085,-0.5665426,0.6115958,0.8965413,-0.4402,-0.19959952,-0.38768563,0.91237855,0.3133604,0.6072144,0.11237179,-0.16827565,0.8257112,-0.43137425,0.38268504,-0.009933263,0.6473058,-0.34956846,0.8425111,0.6044276,0.5351338,-0.08768475,0.33285832,0.3846337,0.8139475,0.015789006,0.641873,0.35364708,0.37488016,0.3819203,0.51040083,-0.087414294,-0.24133945,-0.69276094,0.21044967,-0.4668399,-0.5644242,0.17132138,-0.5054664,-0.32438636,0.7257291,0.41595253,0.49972013,0.31347686,-0.1329768,0.231095,0.8111704,1.2141781,0.62169176,-0.55993533,0.880867,-0.07406325,0.54242134
décrivons,-0.13020286,-0.23578249,0.3277065,0.69806975,-0.44387272,-1.0667152,-0.44553244,0.6603496,-0.2800001,0.25712535,-0.09521372,-0.5385084,0.2894392,-0.23945011,0.5577552,-0.832129,0.52795714,-0.4187305,-0.07496316,-1.0587921,0.22777158,-0.040848136,-0.32076594,-0.20824187,0.19628744,0.8276522,0.036707234,0.23385172,0.1352823,-0.77899814,0.31010816,0.22283262,0.13989277,-0.2876402,0.019000735,0.13888177,-0.43293935,-0.19622748,-0.06310658,-0.1976564,-0.88014144,-0.34485936,-0.05943361,0.8776848,0.036093056,-0.55162245,-0.01898975,-0.106293745,0.2117596,0.17184083,0.09422466,-0.65464246,-1.0574708,0.31937274,0.20426512,0.26647332,-0.13225356,-0.1685709,0.07819507,0.9611835,-0.2512766,0.91077983,0.22535744,0.2566894,-0.60195416,0.8095864,0.6139144,0.18392964,-0.39359593,0.41015545,0.17346424,0.07675798,0.7233653,-0.5754868,-0.08539341,0.21053876,-0.62622684,0.3939387,-1.2886349,-0.10553121,-0.16688566,-0.42106298,0.03245652,0.09380912,-0.25104716,-0.6472733,-0.002624691,0.49456486,-0.5092409,0.14609547,0.3168921,-0.9349728,1.1955687,0.08674056,1.571823,0.60907716,0.6225952,0.26340774,-0.050422058,-0.3123938
décroissance,-0.08977797,-0.38005236,-0.43796495,0.4208891,-0.3422679,-0.81534165,0.36263877,0.47839308,-0.30714273,-0.58173907,1.0118432,-0.5171609,0.24985513,-0.52307737,-0.48699743,0.030059414,-0.099317215,-0.48683575,-0.0066035497,-0.7540035,0.44022954,0.24417688,-0.12383706,-0.12623979,-0.5681127,-0.12861429,-0.42660436,-0.89507896,0.26092947,0.7338632,0.44339526,-0.5628231,0.31029034,0.12269522,0.2378774,0.8990113,0.42547262,-0.87133986,0.038582996,-1.0026636,-0.4061973,-0.4598486,-0.103319846,0.5715082,0.22414096,0.27046615,-0.16922773,-0.3699696,0.20677276,-0.067761935,0.3756053,0.39093822,-0.32190332,0.2056065,0.553745,-0.20658779,-0.008830665,0.49026147,0.2587536,-0.41499737,0.32821414,-0.16288945,-0.006788696,-0.18921117,-0.18764994,-0.18900765,-0.24157351,0.66470546,-0.4072299,0.33460343,-0.41958523,-0.110167414,-0.38503507,-0.27225557,0.4785103,0.3505035,0.49205172,0.98968,-1.0872294,0.26211584,-0.05345638,0.6416804,0.021294914,0.18375869,0.26095608,0.49789992,-0.21662278,1.0508356,0.5675545,0.64201885,0.7410521,0.22544779,0.01410606,0.2205098,1.4511002,0.98696035,-0.6264234,0.43000963,-0.3835486,0.28582782
dédié,0.17822464,0.32383755,0.23941372,0.025028914,0.63915706,0.08480407,-0.061715346,0.85157615,0.22261824,0.35909697,0.5874878,-0.29105505,0.038206633,0.06764784,0.12131153,-0.32289088,-0.10652465,-0.5024457,-0.3976746,-1.0957079,-0.38493448,0.35465515,0.09482421,0.7743173,0.6635062,-0.17727835,0.099106275,0.55363965,-0.09388158,-0.1799184,0.33057782,-0.4951657,0.77168596,-0.78513896,0.4885395,0.02794785,-0.30917928,-0.24969625,-0.91722083,-0.8358443,0.29943094,0.00904669,-0.36818174,-0.14963101,0.0737116,-0.53829366,1.1699947,0.49941078,0.2764573,-0.25041512,0.24834907,-0.6972124,0.113033146,0.6586487,0.26371387,-0.22857127,-0.0018688678,0.9178203,-0.20390797,-0.2809392,-0.019317875,0.71659935,0.41155037,-0.1657736,0.33677015,1.025554,-0.32093185,0.3413663,0.17221792,-0.38594607,-0.308929,0.5881156,0.27398282,0.9353966,0.36772943,0.8379904,-0.040681187,0.1378498,-0.18120562,0.090983704,-0.32106754,-0.24464048,-0.2980573,0.38258883,-0.3694817,0.1571626,1.0805885,-0.083015814,1.039313,1.3830234,0.2326247,-0.12705047,-0.18229832,-0.3968607,0.45468834,-0.1523148,-0.22193272,0.409203,0.21126245,0.056102287
dédiée,-0.9002252,0.56393325,-0.9055336,-0.6593903,-0.6269519,-0.35874262,0.26049596,0.83498317,-0.053772427,-0.08085346,0.20416798,-0.14806655,-0.32199025,0.084091626,0.35259858,-0.862096,-0.9763342,-0.30741185,-0.2628737,-0.8315138,0.35620525,-0.36496863,-0.88039976,0.28781924,0.098470986,-0.38267303,-0.5022881,-0.35754198,-0.19127235,-0.6587318,-0.16283382,-0.08570339,0.53758645,-0.47374585,0.3974985,0.67809314,0.77633137,-1.0567112,-0.14757924,-0.37863868,0.12665384,0.19023119,-0.06724959,0.2848651,-0.48042825,-0.24396102,0.101300925,-0.3957239,-0.25044942,0.47078887,0.17569573,-0.19172241,-0.06122223,0.0039630244,0.12013215,-0.24625169,-0.077458225,0.84019303,-0.89170116,0.43839794,-0.69428176,0.02025255,0.66334325,0.21649846,-0.95365995,-0.26938117,-0.4916886,0.31068957,-0.066537336,-0.36259204,0.11969397,-0.43439507,0.069667906,0.55780864,-0.102729246,-0.39608505,0.34300938,0.18712367,-0.3170386,-0.29528925,-0.6718176,0.19892582,-0.48847553,0.12996015,-0.7233757,0.582325,0.07117382,0.13013549,0.5409799,0.88329756,0.28911772,-0.30836996,0.540811,0.5967342,1.8218328,-0.1775859,-0.39516503,0.42209274,0.9249551,-0.20545319
